Date; Title; URL
26-06-2022; 候任行政长官在清华大学高级公共管理硕士毕业礼的视像致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/26/P2022062400620.htm
22-06-2022; 候任行政长官出席第六期「巩固法治」教师培训计划致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/22/P2022062200316.htm
21-06-2022; 候任行政长官在香港教师生活馆暨美观文化荟开幕典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/21/P2022062100306.htm
17-06-2022; 候任行政长官出席全港同乡社团庆回归25周年文艺巡演启动礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/17/P2022061700817.htm
14-06-2022; 候任行政长官出席「瑰丽同行」启动礼致辞全文; https://sc.isd.gov.hk/TuniS//www.info.gov.hk/gia/general/202206/14/P2022061400389.htm
12-06-2022; 候任行政长官出席庆祝香港回归祖国25周年----《大公报》创刊120周年庆祝活动致辞全文; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/12/P2022061200422.htm
29-12-2022; 行政长官出席学习贯彻二十大精神香港青年联会第30届会庆及会董会就职典礼暨香港青联交流基金周年会庆致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/29/P2022122900648.htm
22-12-2022; 行政长官在2022粤港澳大湾区服务贸易大会开幕式暨主论坛致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/22/P2022122200333.htm
21-12-2022; 行政长官在2022粤港澳大湾区全球招商大会致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/21/P2022122100385.htm
20-12-2022; 行政长官在第十二届中国证券金紫荆奖颁奖典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/20/P2022122000357.htm
20-12-2022; 行政长官在上海交通大学「吕志和科学园」捐赠协议签署仪式致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/20/P2022122000323.htm
18-12-2022; 行政长官在第一届全港青少年中国文化和旅游知识竞赛颁奖典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/18/P2022121600608.htm
18-12-2022; 行政长官出席新鸿基地产香港单车节致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/18/P2022121800467.htm
15-12-2022; 行政长官出席世界中文报业协会第五十五届年会致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202212/15/P2022121500512.htm
