Date; Title; URL
29.6.2022; 行政长官在上海市香港商会「港食文化节2022」致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/29/P2022062900669.htm
29.6.2022; 行政长官在天津市香港商会庆祝香港回归祖国25周年庆祝活动致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/29/P2022062900663.htm
26.6.2022; 行政长官在香港创科展颁奖典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/26/P2022062600342.htm
24.6.2022; 行政长官在「庆香港回归‧享祖国荣光」川港系列活动启动仪式致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/24/P2022062400514.htm
24.6.2022; 行政长官在庆祝香港回归祖国25周年中央广播电视总台CGTN纪录频道和粤港澳大湾区之声频率在港落地发布仪式致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/24/P2022062400350.htm
22.6.2022; 行政长官出席香港故宫文化博物馆开幕典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/22/P2022062200637.htm
22.6.2022; 行政长官出席「艺术@维港」展览开幕典礼发言; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/22/P2022062200442.htm
21.6.2022; 行政长官出席鉴往知来──庆祝香港回归25周年大型主题展致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/21/P2022062100579.htm
21.6.2022; 行政长官出席香港教师生活馆暨美观文化荟开幕典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/21/P2022062100317.htm
20.6.2022; 行政长官出席元朗过渡性房屋项目博爱江夏围村参观及住户探访活动致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/20/P2022062000593.htm
18.6.2022; 行政长官出席庆祝香港回归祖国25周年《狮子山下的故事》在港开播仪式致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/18/P2022061800525.htm
18.6.2022; 行政长官出席东华三院环保村动土典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/18/P2022061800352.htm
17.6.2022; 行政长官出席全港同乡社团庆回归25周年文艺巡演启动礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/17/P2022061700855.htm
16.6.2022; 行政长官出席庆祝香港回归祖国二十五周年暨港区省级政协委员联谊会成立十六周年典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/16/P2022061600768.htm
16.6.2022; 行政长官出席海滨庆祝特区成立二十五周年活动「仲夏．维港」启动礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/16/P2022061600743.htm
16.6.2022; 行政长官出席「同心村」过渡性房屋项目启用暨祝福礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/16/P2022061600659.htm
16.6.2022; 行政长官在2022凤凰网财经（夏季）云峰会致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/16/P2022061600197.htm
15.6.2022; 行政长官出席香港岛妇女联会「诗词歌赋颂中华　湾区丽影耀香江」活动致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/15/P2022061500792.htm
15.6.2022; 行政长官出席「地区康健中心----基层医疗健康新里程」典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/15/P2022061500634.htm
15.6.2022; 行政长官出席灵实医院信望爱楼开幕礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/15/P2022061500368.htm
13.6.2022; 行政长官出席职业训练局四十周年暨杰出校友颁奖典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/13/P2022061300581.htm
12.6.2022; 行政长官出席庆祝香港回归祖国25周年----《大公报》创刊120周年庆祝活动致辞全文; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/12/P2022061200420.htm
11.6.2022; 行政长官出席大坑火龙文化馆开幕典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/11/P2022061100705.htm
11.6.2022; 行政长官出席「共庆回归显关怀」计划启动礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/11/P2022061100353.htm
10.6.2022; 行政长官出席乐善堂社会房屋计划荃湾象山邨「乐屋」开幕典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/10/P2022061000435.htm
9.6.2022; 行政长官主持观塘综合发展项目暨公务员学院动土典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/09/P2022060900552.htm
9.6.2022; 行政长官在纪念香港回归二十五周年涉外法律事务研讨会致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/09/P2022060900191.htm
7.6.2022; 行政长官出席香港体育学院新设施大楼奠基典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/07/P2022060700627.htm
6.6.2022; 行政长官出席「人民至上　生命至上----香港抗疫美术作品展」致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/06/P2022060600641.htm
3.6.2022; 行政长官出席沙头角码头开放仪式致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/03/P2022060300371.htm
2.6.2022; 行政长官出席香港故宫文化博物馆香港赛马会演讲厅命名暨项目捐助公布典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/02/P2022060200613.htm
2.6.2022; 行政长官出席中医医院及政府中药检测中心动土典礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/02/P2022060200346.htm
1.6.2022; 行政长官出席《细塑今昔‧智建未来》 微型艺术展开幕典礼发言; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202206/01/P2022060100756.htm
31.5.2022; 行政长官出席梦蝶轩藏品捐赠仪式致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202205/31/P2022053100589.htm
30.5.2022; 行政长官出席「巩固法治」教师培训课程开课礼致辞; https://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/202205/30/P2022053000320.htm
